barcode	alias	type	target_unclassified	acquisition_run_id	protocol_group_id	sample_id	flow_cell_id	started
barcode01	barcode01	test_sample	13588	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode02	barcode02	test_sample	9793	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode03	barcode03	test_sample	12417	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode04	barcode04	test_sample	11597	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode05	barcode05	test_sample	8877	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode06	barcode06	test_sample	14200	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode07	barcode07	test_sample	9965	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode08	barcode08	test_sample	10520	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode09	barcode09	test_sample	12171	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode10	barcode10	test_sample	7484	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode11	barcode11	test_sample	12381	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode12	barcode12	test_sample	13064	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode13	barcode13	test_sample	12286	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode14	barcode14	test_sample	11609	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode15	barcode15	test_sample	10808	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode16	barcode16	test_sample	11676	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode17	barcode17	test_sample	10716	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode18	barcode18	test_sample	9429	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode19	barcode19	test_sample	10181	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode20	barcode20	test_sample	7463	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode21	barcode21	test_sample	8526	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode22	barcode22	test_sample	14067	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode23	barcode23	test_sample	12744	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
barcode24	barcode24	test_sample	6	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
unclassified	unclassified	na	16283	7d1d03112d03a3a5b5a292a1f8fff16ba00ba723	HDZ-PL-004	PL004	AUD364	2024-06-13T16:37:11.220383-05:00
